日期,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-02-25,2919.74,2952.77,2983.27,2915.0,-0.04,-1.15,109527352,176070676710.0,2.31,2.8
2025-02-26,2962.94,3002.79,3014.89,2962.94,1.69,50.02,120018107,183206660769.0,1.76,3.07
2025-02-27,3007.49,3023.52,3028.43,2976.24,0.69,20.73,120635382,195484633076.0,1.74,3.08
2025-02-28,3010.83,2937.34,3011.92,2932.03,-2.85,-86.18,118414247,190113748705.0,2.64,3.03
2025-03-03,2955.24,3014.62,3059.52,2955.24,2.63,77.28,127891968,211557298486.0,3.55,3.27
2025-03-04,2977.78,3005.21,3007.39,2962.74,-0.31,-9.41,101569483,169194886933.0,1.48,2.6
2025-03-05,2996.93,3002.14,3002.24,2960.64,-0.1,-3.07,93022200,137389990141.0,1.38,2.38
2025-03-06,3012.94,3044.95,3051.76,3008.17,1.43,42.81,110593649,169228994892.0,1.45,2.83
2025-03-07,3033.45,3019.89,3055.69,3000.93,-0.82,-25.06,106685075,159360552186.0,1.8,2.73
2025-03-10,3023.82,3044.85,3045.54,3016.12,0.83,24.96,86881865,134830279754.0,0.97,2.22
2025-03-11,3008.4,3060.66,3060.66,3002.89,0.52,15.81,96026586,137875449613.0,1.9,2.45
2025-03-12,3071.73,3069.22,3087.81,3060.6,0.28,8.56,101451158,154114156290.0,0.89,2.59
2025-03-13,3067.22,3037.58,3080.83,3006.92,-1.03,-31.64,99861561,148801198169.0,2.41,2.55
2025-03-14,3035.85,3078.29,3080.48,3005.59,1.34,40.71,101051561,156589659562.0,2.47,2.58
2025-03-17,3084.85,3096.17,3107.39,3072.71,0.58,17.88,93325385,141147992470.0,1.13,2.38
2025-03-18,3105.58,3117.74,3134.87,3104.27,0.7,21.57,94914152,143580172466.0,0.99,2.43
2025-03-19,3107.67,3086.75,3107.74,3074.35,-0.99,-30.99,85630758,134806260303.0,1.07,2.19
2025-03-20,3082.12,3075.17,3104.46,3071.81,-0.38,-11.58,86041386,121877693411.0,1.06,2.2
2025-03-21,3062.93,3012.53,3071.47,3003.59,-2.04,-62.64,93735811,138628632320.0,2.21,2.39
2025-03-24,3011.35,2969.49,3015.89,2907.24,-1.43,-43.04,93402820,127522978350.0,3.61,2.39
2025-03-25,2965.42,2973.06,2991.05,2940.2,0.12,3.57,80758997,112383244146.0,1.71,2.06
2025-03-26,2965.76,3000.79,3017.58,2965.55,0.93,27.73,81173325,104918475221.0,1.75,2.07
2025-03-27,2987.75,2979.82,3016.15,2951.91,-0.7,-20.97,80508571,107379617749.0,2.14,2.06
2025-03-28,2975.4,2927.08,2984.05,2925.78,-1.77,-52.74,71562433,94330447012.0,1.96,1.83
2025-03-31,2907.13,2885.23,2907.13,2847.33,-1.43,-41.85,71030332,96890214552.0,2.04,1.81
2025-04-01,2892.31,2912.73,2924.75,2892.31,0.95,27.5,57515871,85371517852.0,1.12,1.47
2025-04-02,2909.5,2915.89,2940.74,2905.04,0.11,3.16,53013930,76611312118.0,1.23,1.35
2025-04-03,2882.83,2879.52,2920.24,2857.08,-1.25,-36.37,58587538,87278542743.0,2.17,1.5
2025-04-07,2690.12,2503.55,2709.47,2482.64,-13.06,-375.97,89956397,141017166158.0,7.88,2.3
2025-04-08,2489.28,2500.79,2563.15,2450.75,-0.11,-2.76,99620971,139284225064.0,4.49,2.55
2025-04-09,2451.74,2557.14,2573.5,2335.62,2.25,56.35,101082751,139783004487.0,9.51,2.58
2025-04-10,2616.3,2620.85,2672.65,2616.3,2.49,63.71,90854183,130953288201.0,2.2,2.32
2025-04-11,2602.12,2655.97,2681.05,2600.41,1.34,35.12,70220324,104774546121.0,3.08,1.79
2025-04-14,2697.44,2701.97,2724.17,2691.92,1.73,46.0,70565484,98533763178.0,1.21,1.8
2025-04-15,2709.04,2712.64,2725.7,2692.28,0.39,10.67,59250263,88790226923.0,1.24,1.51
2025-04-16,2702.78,2666.14,2706.77,2628.15,-1.71,-46.5,58831632,82908929504.0,2.9,1.5
2025-04-17,2652.58,2679.57,2702.82,2651.74,0.5,13.43,52280222,70027258182.0,1.92,1.34
2025-04-18,2674.77,2691.63,2703.7,2657.9,0.45,12.06,53724274,71903231062.0,1.71,1.37
2025-04-21,2689.53,2739.15,2739.15,2676.37,1.77,47.52,55101939,77420509074.0,2.33,1.41
2025-04-22,2734.61,2732.7,2745.32,2718.48,-0.24,-6.45,56248032,77758690268.0,0.98,1.44
2025-04-23,2743.67,2760.76,2770.83,2741.66,1.03,28.06,62612909,92147390309.0,1.07,1.6
2025-04-24,2760.92,2735.32,2768.61,2723.59,-0.92,-25.44,60476723,85339213192.0,1.63,1.55
2025-04-25,2736.94,2741.32,2761.53,2723.72,0.22,6.0,59623735,79245048878.0,1.38,1.52
2025-04-28,2736.04,2703.19,2737.18,2696.35,-1.39,-38.13,59686671,80090242380.0,1.49,1.53
2025-04-29,2693.32,2728.76,2740.29,2691.51,0.95,25.57,57072679,75488036630.0,1.8,1.46
2025-04-30,2730.31,2755.15,2765.01,2730.31,0.97,26.39,63855967,83633093546.0,1.27,1.63
2025-05-06,2772.03,2834.78,2834.78,2772.03,2.89,79.63,73300987,101388893699.0,2.28,1.87
2025-05-07,2864.57,2849.72,2874.17,2821.5,0.53,14.94,78250744,106335772592.0,1.86,2.0
2025-05-08,2840.4,2882.81,2885.17,2835.44,1.16,33.09,68490902,92804109901.0,1.75,1.75
2025-05-09,2882.94,2859.39,2882.94,2835.45,-0.81,-23.42,60149694,87501186481.0,1.65,1.54
2025-05-12,2891.6,2915.65,2915.65,2883.29,1.97,56.26,69966391,110936891848.0,1.13,1.79
2025-05-13,2942.09,2909.41,2943.32,2904.3,-0.21,-6.24,72086601,103804613398.0,1.34,1.84
2025-05-14,2904.68,2908.08,2923.9,2891.97,-0.05,-1.33,66397676,98065617182.0,1.1,1.7
2025-05-15,2906.19,2872.66,2906.19,2871.96,-1.22,-35.42,60138693,87687114064.0,1.18,1.54
2025-05-16,2868.4,2893.77,2907.61,2868.4,0.73,21.11,56924331,85824344622.0,1.36,1.45
2025-05-19,2899.71,2913.38,2914.91,2866.52,0.68,19.61,57875704,83235685514.0,1.67,1.48
2025-05-20,2917.24,2937.18,2937.2,2903.06,0.82,23.8,60454646,96197992329.0,1.17,1.54
2025-05-21,2933.98,2954.17,2963.21,2927.2,0.58,16.99,73240110,124178900830.0,1.23,1.87
2025-05-22,2944.24,2899.68,2959.92,2898.26,-1.84,-54.49,74509632,109298780733.0,2.09,1.9
2025-05-23,2896.83,2876.45,2933.48,2875.15,-0.8,-23.23,70187956,107843933460.0,2.01,1.79
2025-05-26,2874.54,2900.34,2901.97,2869.41,0.83,23.89,59200369,96407464434.0,1.13,1.51
2025-05-27,2897.53,2910.28,2916.57,2875.07,0.34,9.94,64332153,96079427011.0,1.43,1.64
2025-05-28,2907.91,2882.86,2915.44,2877.7,-0.94,-27.42,58645558,86100257367.0,1.3,1.5
2025-05-29,2878.42,2921.82,2925.36,2878.42,1.35,38.96,63464359,89820098389.0,1.63,1.62
2025-05-30,2914.91,2873.29,2914.91,2870.42,-1.66,-48.53,61742237,82739446800.0,1.52,1.58
2025-06-03,2861.33,2888.39,2892.82,2860.2,0.53,15.1,55226834,81677232246.0,1.14,1.41
2025-06-04,2893.29,2940.06,2946.46,2893.29,1.79,51.67,70876148,96437436688.0,1.84,1.81
2025-06-05,2942.64,2951.79,2953.9,2924.22,0.4,11.73,72801583,96293933847.0,1.01,1.86
2025-06-06,2955.04,2970.06,2982.73,2949.34,0.62,18.27,72238086,98232234297.0,1.13,1.85
2025-06-09,2974.95,3012.3,3012.3,2974.95,1.42,42.24,76802796,110328356728.0,1.26,1.96
2025-06-10,3016.05,2996.59,3031.35,2966.47,-0.52,-15.71,88863249,122447660469.0,2.15,2.27
2025-06-11,2999.25,3017.83,3036.99,2999.25,0.71,21.24,83052385,120230615791.0,1.26,2.12
2025-06-12,3010.68,3021.89,3027.3,2994.06,0.13,4.06,78381757,109620242778.0,1.1,2.0
2025-06-13,3008.45,2972.63,3015.77,2970.27,-1.63,-49.26,85461043,123850067136.0,1.51,2.18
2025-06-16,2961.14,2989.68,2991.33,2961.14,0.57,17.05,62349122,88741582192.0,1.02,1.59
2025-06-17,2992.09,3005.03,3014.23,2988.08,0.51,15.35,67077026,96820171012.0,0.87,1.71
2025-06-18,2996.47,2999.69,3000.64,2961.75,-0.18,-5.34,70312178,94883883782.0,1.29,1.8
2025-06-19,2991.23,2967.9,3034.08,2960.25,-1.06,-31.79,79154440,113492198098.0,2.46,2.02
2025-06-20,2965.72,2978.0,3022.14,2965.72,0.34,10.1,76596172,106107419670.0,1.9,1.96
2025-06-23,2959.29,3047.79,3048.23,2957.5,2.34,69.79,86640169,122646135316.0,3.05,2.21
2025-06-24,3054.29,3148.1,3148.94,3053.91,3.29,100.31,111609913,167230452203.0,3.12,2.85
2025-06-25,3156.14,3180.58,3183.83,3150.95,1.03,32.48,114357039,180380096998.0,1.04,2.92
2025-06-26,3173.87,3166.91,3214.27,3166.9,-0.43,-13.67,113813317,179371022009.0,1.49,2.91
2025-06-27,3182.61,3183.43,3212.9,3170.73,0.52,16.52,112280813,163642406905.0,1.33,2.87
2025-06-30,3195.99,3218.54,3218.54,3180.33,1.1,35.11,99578011,148082387736.0,1.2,2.54
2025-07-01,3217.44,3224.22,3225.43,3176.09,0.18,5.68,103595784,149661577191.0,1.53,2.65
2025-07-02,3208.98,3202.43,3209.67,3185.08,-0.68,-21.79,92636824,129869934913.0,0.76,2.37
2025-07-03,3201.39,3236.86,3240.79,3179.69,1.08,34.43,90007436,140801794413.0,1.91,2.3
2025-07-04,3229.71,3173.64,3229.71,3170.79,-1.95,-63.22,84332117,127160972628.0,1.82,2.15
2025-07-07,3165.95,3188.38,3188.4,3165.61,0.46,14.74,66596532,95758385122.0,0.72,1.7
2025-07-08,3189.86,3234.85,3235.53,3185.6,1.46,46.47,84963241,127596197815.0,1.57,2.17
2025-07-09,3241.64,3213.55,3246.88,3203.96,-0.66,-21.3,86972972,131691237425.0,1.33,2.22
2025-07-10,3211.15,3216.21,3226.14,3197.28,0.08,2.66,80354046,126945085344.0,0.9,2.05
2025-07-11,3217.14,3221.55,3235.22,3195.01,0.17,5.34,92811675,142600096239.0,1.25,2.37
2025-07-14,3225.61,3239.62,3253.07,3225.61,0.56,18.07,86535184,131540584485.0,0.85,2.21
2025-07-15,3232.77,3200.27,3241.77,3174.69,-1.21,-39.35,97297081,140700079616.0,2.07,2.49
2025-07-16,3203.22,3204.2,3219.51,3190.37,0.12,3.93,74420100,107746440342.0,0.91,1.9
2025-07-17,3203.21,3244.73,3244.73,3193.47,1.26,40.53,80089839,130000256490.0,1.6,2.05
2025-07-18,3250.16,3271.76,3276.53,3250.16,0.83,27.03,95788469,164327146541.0,0.81,2.45
2025-07-21,3278.11,3315.86,3315.93,3270.42,1.35,44.1,103391681,166221650524.0,1.39,2.64
2025-07-22,3319.6,3337.45,3348.99,3310.14,0.65,21.59,113998645,192778778245.0,1.17,2.91
2025-07-23,3337.81,3297.4,3338.63,3292.84,-1.2,-40.05,106444054,171615508092.0,1.37,2.72
2025-07-24,3295.15,3362.01,3362.01,3295.15,1.96,64.61,113012794,196564182415.0,2.03,2.89
2025-07-25,3365.82,3360.58,3365.84,3346.64,-0.04,-1.43,104557220,178177680592.0,0.57,2.67
2025-07-28,3358.64,3390.48,3391.08,3349.69,0.89,29.9,104277974,174953651825.0,1.23,2.66
2025-07-29,3386.25,3394.73,3403.72,3370.33,0.13,4.25,103182450,173058531265.0,0.98,2.64
2025-07-30,3395.25,3349.24,3395.62,3322.08,-1.34,-45.49,104438277,182934757638.0,2.17,2.67
2025-07-31,3338.8,3307.02,3369.12,3295.77,-1.26,-42.22,100132350,175595608143.0,2.19,2.56
2025-08-01,3306.6,3321.64,3339.98,3303.54,0.44,14.62,82555788,136917990201.0,1.1,2.11
2025-08-04,3307.0,3365.13,3365.13,3295.72,1.31,43.49,74753024,121618389556.0,2.09,1.91
2025-08-05,3373.48,3391.41,3392.42,3373.09,0.78,26.28,85679704,132313288296.0,0.57,2.19
2025-08-06,3390.43,3431.63,3431.66,3380.76,1.19,40.22,97691768,150721626644.0,1.5,2.5
2025-08-07,3435.25,3426.42,3441.66,3401.68,-0.15,-5.21,103651392,174756677446.0,1.17,2.65
2025-08-08,3419.19,3419.84,3431.13,3404.19,-0.19,-6.58,87499364,150259733456.0,0.79,2.24
2025-08-11,3452.25,3501.25,3506.99,3445.67,2.38,81.41,113105857,193832150167.0,1.79,2.89
2025-08-12,3502.92,3495.56,3502.92,3462.76,-0.16,-5.69,107637784,193627300565.0,1.15,2.75
2025-08-13,3496.7,3533.1,3533.2,3496.7,1.07,37.54,124153290,210905797334.0,1.04,3.17
2025-08-14,3541.61,3464.4,3543.21,3459.09,-1.94,-68.7,131452836,223436741330.0,2.38,3.36
2025-08-15,3461.0,3548.48,3548.57,3461.0,2.43,84.08,126748563,207779044787.0,2.53,3.24
2025-08-18,3574.64,3611.44,3629.57,3567.68,1.77,62.96,155183827,271750153188.0,1.74,3.97
2025-08-19,3614.88,3628.38,3648.26,3585.0,0.47,16.94,144293945,252480395351.0,1.75,3.69
2025-08-20,3616.82,3660.18,3660.18,3598.64,0.88,31.8,147437658,252079548371.0,1.7,3.77
2025-08-21,3663.67,3626.46,3672.86,3608.35,-0.92,-33.72,134132072,242882047516.0,1.76,3.43
2025-08-22,3624.76,3659.86,3659.86,3623.54,0.92,33.4,127550207,256220090020.0,1.0,3.26
2025-08-25,3682.13,3699.29,3720.44,3664.34,1.08,39.43,161236360,312438283701.0,1.53,4.12
2025-08-26,3690.86,3707.79,3730.64,3670.81,0.23,8.5,145133691,263359738247.0,1.62,3.71
2025-08-27,3709.34,3616.07,3735.69,3616.07,-2.47,-91.72,171893443,313609809617.0,3.23,4.39
2025-08-28,3608.98,3636.08,3648.79,3515.08,0.55,20.01,149891764,283973893305.0,3.7,3.83
2025-08-29,3640.47,3678.41,3715.33,3615.09,1.16,42.33,149392234,328209648462.0,2.76,3.82
2025-09-01,3691.06,3729.72,3731.54,3676.03,1.39,51.31,154667504,309685381893.0,1.51,3.95
2025-09-02,3736.55,3685.46,3740.31,3655.15,-1.19,-44.26,158685068,311081612373.0,2.28,4.05
2025-09-03,3697.37,3642.74,3728.48,3628.57,-1.16,-42.72,149294299,287386970173.0,2.71,3.81
2025-09-04,3650.2,3629.16,3729.46,3568.86,-0.37,-13.58,171232173,342666899853.0,4.41,4.38
2025-09-05,3631.71,3819.02,3819.02,3631.71,5.23,189.86,191655025,381031883251.0,5.16,4.9
2025-09-08,3853.9,3874.71,3876.38,3814.21,1.46,55.69,194383317,405606161052.0,1.63,4.97
2025-09-09,3854.19,3856.58,3908.3,3837.5,-0.47,-18.13,178039853,349515150677.0,1.83,4.55
2025-09-10,3823.21,3835.71,3865.0,3796.64,-0.54,-20.87,146648421,295197626783.0,1.77,3.75
2025-09-11,3827.01,3885.38,3886.01,3791.92,1.29,49.67,145450724,299325394070.0,2.45,3.72
2025-09-12,3882.28,3878.6,3898.59,3836.24,-0.17,-6.78,163544398,319802636493.0,1.6,4.18
2025-09-15,3885.43,3885.12,3928.35,3882.55,0.17,6.52,149168550,316357752446.0,1.18,3.81
2025-09-16,3886.03,3900.97,3900.97,3827.81,0.41,15.85,147984189,280461821657.0,1.88,3.78
2025-09-17,3898.88,3924.72,3945.29,3879.74,0.61,23.75,136271242,277429559940.0,1.68,3.48
2025-09-18,3918.82,3867.14,3957.16,3824.62,-1.47,-57.58,181640768,357993064490.0,3.38,4.64
2025-09-19,3863.54,3853.07,3894.83,3838.52,-0.36,-14.07,134715599,269602869801.0,1.46,3.44
2025-09-22,3859.76,3870.41,3872.62,3816.32,0.45,17.34,126183585,244913897744.0,1.46,3.22
2025-09-23,3869.61,3821.31,3873.68,3746.88,-1.27,-49.1,147801002,285813369939.0,3.28,3.78
2025-09-24,3800.03,3903.35,3903.45,3789.11,2.15,82.04,130454517,282913045776.0,2.99,3.33
2025-09-25,3901.67,3877.27,3928.89,3876.84,-0.67,-26.08,141131697,290981849825.0,1.33,3.61
2025-09-26,3865.05,3848.93,3908.01,3848.93,-0.73,-28.34,128986901,264219177272.0,1.52,3.3
2025-09-29,3874.82,3947.32,3952.26,3874.82,2.56,98.39,142549609,294734262169.0,2.01,3.64
2025-09-30,3956.92,3996.22,4012.0,3954.02,1.24,48.9,150597512,320763445157.0,1.47,3.85
2025-10-09,4035.3,4053.84,4071.63,4026.7,1.44,57.62,164386618,368434562585.0,1.12,4.2
2025-10-10,4038.32,3971.73,4050.33,3961.97,-2.03,-82.11,155759917,342844923556.0,2.18,3.98
2025-10-13,3801.45,3979.58,3988.42,3801.45,0.2,7.85,146548347,311726050437.0,4.71,3.74
2025-10-14,4017.92,3885.87,4036.85,3872.06,-2.35,-93.71,151799654,329853489997.0,4.14,3.88
2025-10-15,3897.17,3937.18,3938.07,3867.57,1.32,51.31,124520492,244333662042.0,1.81,3.18
2025-10-16,3930.86,3892.86,3944.75,3878.51,-1.13,-44.32,127074316,232394387156.0,1.68,3.25
2025-10-17,3892.83,3768.81,3923.42,3766.72,-3.19,-124.05,129144474,236898932302.0,4.03,3.3
2025-10-20,3811.16,3826.95,3854.78,3799.84,1.54,58.14,107971047,201744066238.0,1.46,2.76
2025-10-21,3842.03,3883.07,3883.33,3818.08,1.47,56.12,107873392,200220494035.0,1.71,2.76
2025-10-22,3861.47,3853.78,3880.07,3827.98,-0.75,-29.29,96354096,170999371228.0,1.34,2.46
2025-10-23,3845.49,3875.72,3880.62,3794.54,0.57,21.94,99051733,181640425977.0,2.23,2.53
2025-10-24,3890.94,3929.99,3929.99,3888.88,1.4,54.27,111019781,221072572605.0,1.06,2.84
2025-10-27,3961.45,3974.71,3993.45,3939.32,1.14,44.72,129656594,271404290086.0,1.38,3.31
2025-10-28,3962.02,3984.8,4015.43,3949.69,0.25,10.09,132905459,263489348218.0,1.65,3.4
2025-10-29,3984.18,4059.13,4059.13,3980.67,1.87,74.33,138842087,293368586023.0,1.97,3.55
2025-10-30,4050.77,4048.53,4090.56,4035.05,-0.26,-10.6,155322094,343092446702.0,1.37,3.97
2025-10-31,4046.45,4093.89,4160.96,4046.45,1.12,45.36,159683564,344467382853.0,2.83,4.08
2025-11-03,4093.16,4088.51,4095.39,4021.69,-0.13,-5.38,140849474,281660249894.0,1.8,3.6
2025-11-04,4085.22,4039.78,4099.26,4011.3,-1.19,-48.73,123095727,233146077594.0,2.15,3.15
2025-11-05,3981.24,4099.95,4112.63,3979.98,1.49,60.17,132530680,257338533400.0,3.28,3.39
2025-11-06,4107.97,4153.01,4156.73,4100.2,1.29,53.06,137175458,258717962901.0,1.38,3.5
2025-11-07,4143.2,4210.78,4242.44,4128.55,1.39,57.77,165715607,322986053469.0,2.74,4.23
2025-11-10,4241.3,4227.21,4273.52,4208.66,0.39,16.43,171870481,343561767253.0,1.54,4.39
2025-11-11,4233.92,4256.94,4286.34,4233.92,0.7,29.73,158321974,293111109544.0,1.24,4.05
2025-11-12,4240.39,4218.97,4244.92,4170.66,-0.89,-37.97,147180274,268442864774.0,1.74,3.76
2025-11-13,4228.97,4371.56,4400.7,4228.97,3.62,152.59,193714729,393764074240.0,4.07,4.95
2025-11-14,4336.14,4336.08,4375.71,4317.98,-0.81,-35.48,166570694,329065283742.0,1.32,4.26
2025-11-17,4344.54,4390.67,4394.27,4323.39,1.26,54.59,162293416,347037137777.0,1.63,4.15
2025-11-18,4383.78,4270.47,4400.21,4248.67,-2.74,-120.2,165635204,348441164663.0,3.45,4.23
2025-11-19,4268.11,4232.2,4316.36,4205.21,-0.9,-38.27,140047537,291281943962.0,2.6,3.58
2025-11-20,4249.25,4188.38,4287.94,4181.47,-1.04,-43.82,140971310,295867510374.0,2.52,3.6
2025-11-21,4107.49,3937.57,4118.28,3937.57,-5.99,-250.81,145719953,272391514751.0,4.31,3.72
2025-11-24,3960.72,3951.48,3975.62,3897.74,0.35,13.91,112975245,218859527386.0,1.98,2.89
2025-11-25,3982.89,4027.2,4044.38,3970.26,1.92,75.72,113100311,217027885000.0,1.88,2.89
2025-11-26,4030.55,3998.56,4044.66,3991.24,-0.71,-28.64,101387709,191067330818.0,1.33,2.59
2025-11-27,3997.93,4044.97,4076.5,3997.93,1.16,46.41,102441177,202898325327.0,1.96,2.62
2025-11-28,4039.44,4120.02,4120.02,4038.75,1.86,75.05,103115230,208125581749.0,2.01,2.63
2025-12-01,4138.35,4138.89,4174.19,4125.02,0.46,18.87,120402143,238570753492.0,1.19,3.08
2025-12-02,4128.86,4092.28,4128.86,4085.95,-1.13,-46.61,92516138,172795669987.0,1.04,2.36
2025-12-03,4101.03,4036.32,4106.21,4021.25,-1.37,-55.96,101575042,181396909075.0,2.08,2.6
2025-12-04,4033.94,3996.05,4044.37,3974.12,-1.0,-40.27,86998427,155197649121.0,1.74,2.22
2025-12-05,3996.65,4054.83,4057.53,3968.72,1.47,58.78,97566715,169902688250.0,2.22,2.49
2025-12-08,4065.86,4116.13,4127.59,4065.86,1.51,61.3,105429552,203766343305.0,1.52,2.69
2025-12-09,4102.56,4073.33,4108.44,4066.94,-1.04,-42.8,95232749,173815281195.0,1.01,2.43
2025-12-10,4073.6,4074.92,4081.7,4036.31,0.04,1.59,90541738,170610226977.0,1.11,2.31
2025-12-11,4087.34,4019.55,4093.47,4019.55,-1.36,-55.37,97352848,190616614292.0,1.81,2.49
2025-12-12,4027.28,4025.93,4043.61,4004.34,0.16,6.38,107332613,213807804845.0,0.98,2.74
2025-12-15,4010.81,4005.64,4039.7,3999.51,-0.5,-20.29,90560761,172958685865.0,1.0,2.31
2025-12-16,4000.48,3918.9,4000.48,3895.65,-2.17,-86.74,95443890,169476949168.0,2.62,2.44
2025-12-17,3928.37,3998.96,4002.18,3902.68,2.04,80.06,102756072,205590915048.0,2.54,2.63
2025-12-18,3973.79,3969.29,4029.46,3969.28,-0.74,-29.67,87002096,178288879943.0,1.5,2.22
2025-12-19,3981.72,4024.25,4028.83,3980.51,1.38,54.96,91972208,178307867778.0,1.22,2.35
2025-12-22,4041.74,4077.72,4093.95,4040.81,1.33,53.47,102010795,203055428756.0,1.32,2.61
2025-12-23,4077.02,4113.77,4138.12,4066.11,0.88,36.05,117425645,245703757898.0,1.77,3.0
2025-12-24,4112.92,4169.92,4171.22,4111.8,1.36,56.15,112984316,237235963381.0,1.44,2.89
2025-12-25,4160.45,4191.84,4199.83,4139.71,0.53,21.92,105409805,214111761409.0,1.44,2.69
2025-12-26,4223.85,4235.13,4276.01,4207.67,1.03,43.29,138575894,294147456405.0,1.63,3.54
2025-12-29,4241.67,4201.59,4241.76,4178.48,-0.79,-33.54,135630203,280952794444.0,1.49,3.47
2025-12-30,4166.51,4196.27,4226.39,4148.18,-0.13,-5.32,117249690,244507989827.0,1.86,3.0
2025-12-31,4204.04,4171.88,4209.19,4161.83,-0.58,-24.39,104522325,216244440323.0,1.13,2.67
