date,season_judgment,judgment_basis,confidence,index_close,index_change_pct,volume,return_5d,return_10d,return_20d,is_correct,pnl_ratio,max_drawdown_20d
20221013,冬藏,"{'日期': '20221013', '收盘价': np.float64(3016.36), '涨跌幅%': np.float64(-0.3), '趋势向上': np.False_, '趋势向下': np.True_, '趋势震荡': False, '均线多头排列': np.False_, '均线空头排列': np.True_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.3), '大阴线': np.False_, '5日跌幅%': np.float64(-0.82), '10日跌幅%': np.float64(-2.98), '连续下跌': np.False_, '量能比': np.float64(1.0), '放量杀跌': np.False_, '价格与60日线%': np.float64(-5.76), '跌破60日线': np.True_, 'RSI': np.float64(32.35), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-0.82), '10日涨幅%': np.float64(-2.98), '20日涨幅%': np.float64(-7.08), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.41), '偏离20日线%': np.float64(-2.9), '严重偏离均线': np.False_, '5日均量': 226840017, '20日均量': 253277372, '缩量上涨': np.False_, 'RSI': np.float64(32.35), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3278.17), '当前价格': np.float64(3016.36), '高点回撤%': np.float64(7.99), '强势股补跌': np.False_}, '判断逻辑': '趋势向下，冬藏观望', '置信度': 0.7}",0.7,3016.36,-0.3,249683281,0.62,-1.11,0.66,True,0.0,6.21
20221014,冬藏,"{'日期': '20221014', '收盘价': np.float64(3071.99), '涨跌幅%': np.float64(1.84), '趋势向上': np.False_, '趋势向下': np.True_, '趋势震荡': False, '均线多头排列': np.False_, '均线空头排列': np.True_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-1.84), '大阴线': np.False_, '5日跌幅%': np.float64(1.57), '10日跌幅%': np.float64(-0.53), '连续下跌': np.False_, '量能比': np.float64(1.11), '放量杀跌': np.False_, '价格与60日线%': np.float64(-3.92), '跌破60日线': np.True_, 'RSI': np.float64(43.88), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(1.57), '10日涨幅%': np.float64(-0.53), '20日涨幅%': np.float64(-5.06), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(1.94), '偏离20日线%': np.float64(-0.85), '严重偏离均线': np.False_, '5日均量': 230770590, '20日均量': 250710813, '缩量上涨': np.False_, 'RSI': np.float64(43.88), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3278.17), '当前价格': np.float64(3071.99), '高点回撤%': np.float64(6.29), '强势股补跌': np.False_}, '判断逻辑': '趋势向下，冬藏观望', '置信度': 0.7}",0.7,3071.99,1.84,277304061,-1.08,-5.08,0.5,True,0.0,6.21
20221017,冬藏,"{'日期': '20221017', '收盘价': np.float64(3084.94), '涨跌幅%': np.float64(0.42), '趋势向上': np.False_, '趋势向下': np.True_, '趋势震荡': False, '均线多头排列': np.False_, '均线空头排列': np.True_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-0.42), '大阴线': np.False_, '5日跌幅%': np.float64(3.73), '10日跌幅%': np.float64(1.1), '连续下跌': np.False_, '量能比': np.float64(1.05), '放量杀跌': np.False_, '价格与60日线%': np.float64(-3.44), '跌破60日线': np.True_, 'RSI': np.float64(44.83), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(3.73), '10日涨幅%': np.float64(1.1), '20日涨幅%': np.float64(-5.43), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(1.62), '偏离20日线%': np.float64(-0.15), '严重偏离均线': np.False_, '5日均量': 245408335, '20日均量': 250491998, '缩量上涨': np.False_, 'RSI': np.float64(44.83), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3278.17), '当前价格': np.float64(3084.94), '高点回撤%': np.float64(5.89), '强势股补跌': np.False_}, '判断逻辑': '趋势向下，冬藏观望', '置信度': 0.7}",0.7,3084.94,0.42,262608618,-3.48,-6.21,-0.05,True,0.0,6.21
20221018,夏长,"{'日期': '20221018', '收盘价': np.float64(3080.96), '涨跌幅%': np.float64(-0.13), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.13), '大阴线': np.False_, '5日跌幅%': np.float64(3.4), '10日跌幅%': np.float64(-0.42), '连续下跌': np.False_, '量能比': np.float64(0.99), '放量杀跌': np.False_, '价格与60日线%': np.float64(-3.47), '跌破60日线': np.True_, 'RSI': np.float64(44.99), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(3.4), '10日涨幅%': np.float64(-0.42), '20日涨幅%': np.float64(-5.6), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(0.82), '偏离20日线%': np.float64(0.02), '严重偏离均线': np.False_, '5日均量': 249249093, '20日均量': 249431046, '缩量上涨': np.False_, 'RSI': np.float64(44.99), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3278.17), '当前价格': np.float64(3080.96), '高点回撤%': np.float64(6.02), '强势股补跌': np.False_}, '判断逻辑': '震荡上行，疑似夏长', '置信度': 0.55}",0.55,3080.96,-0.13,245634757,-3.4,-3.63,1.72,False,-3.63,6.09
20221019,冬藏,"{'日期': '20221019', '收盘价': np.float64(3044.38), '涨跌幅%': np.float64(-1.19), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(1.19), '大阴线': np.False_, '5日跌幅%': np.float64(0.62), '10日跌幅%': np.float64(-0.02), '连续下跌': np.False_, '量能比': np.float64(0.94), '放量杀跌': np.False_, '价格与60日线%': np.float64(-4.5), '跌破60日线': np.True_, 'RSI': np.float64(41.72), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(0.62), '10日涨幅%': np.float64(-0.02), '20日涨幅%': np.float64(-5.97), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.5), '偏离20日线%': np.float64(-0.85), '严重偏离均线': np.False_, '5日均量': 256648854, '20日均量': 247903293, '缩量上涨': np.False_, 'RSI': np.float64(41.72), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3254.18), '当前价格': np.float64(3044.38), '高点回撤%': np.float64(6.45), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3044.38,-1.19,230895310,-1.47,-1.35,2.48,True,0.0,4.96
20221020,冬藏,"{'日期': '20221020', '收盘价': np.float64(3035.05), '涨跌幅%': np.float64(-0.31), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.31), '大阴线': np.False_, '5日跌幅%': np.float64(0.62), '10日跌幅%': np.float64(-0.2), '连续下跌': np.False_, '量能比': np.float64(1.01), '放量杀跌': np.False_, '价格与60日线%': np.float64(-4.65), '跌破60日线': np.True_, 'RSI': np.float64(42.96), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(0.62), '10日涨幅%': np.float64(-0.2), '20日涨幅%': np.float64(-5.15), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.93), '偏离20日线%': np.float64(-0.89), '严重偏离均线': np.False_, '5日均量': 253225205, '20日均量': 246688390, '缩量上涨': np.False_, 'RSI': np.float64(42.96), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3254.18), '当前价格': np.float64(3035.05), '高点回撤%': np.float64(6.73), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3035.05,-0.31,244736145,-1.72,-1.23,2.65,True,0.0,4.79
20221021,冬藏,"{'日期': '20221021', '收盘价': np.float64(3038.93), '涨跌幅%': np.float64(0.13), '趋势向上': np.False_, '趋势向下': np.False_, '趋势震荡': True, '均线多头排列': np.False_, '均线空头排列': np.False_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-0.13), '大阴线': np.False_, '5日跌幅%': np.float64(-1.08), '10日跌幅%': np.float64(0.48), '连续下跌': np.False_, '量能比': np.float64(1.03), '放量杀跌': np.False_, '价格与60日线%': np.float64(-4.42), '跌破60日线': np.True_, 'RSI': np.float64(48.22), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-1.08), '10日涨幅%': np.float64(0.48), '20日涨幅%': np.float64(-2.8), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.59), '偏离20日线%': np.float64(-0.62), '严重偏离均线': np.False_, '5日均量': 252235778, '20日均量': 242664891, '缩量上涨': np.False_, 'RSI': np.float64(48.22), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3191.83), '当前价格': np.float64(3038.93), '高点回撤%': np.float64(4.79), '强势股补跌': np.False_}, '判断逻辑': '弱势震荡，疑似冬藏', '置信度': 0.55}",0.55,3038.93,0.13,245254122,-4.05,1.05,1.92,True,0.0,4.79
20221024,冬藏,"{'日期': '20221024', '收盘价': np.float64(2977.56), '涨跌幅%': np.float64(-2.02), '趋势向上': np.False_, '趋势向下': np.True_, '趋势震荡': False, '均线多头排列': np.False_, '均线空头排列': np.True_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(2.02), '大阴线': np.True_, '5日跌幅%': np.float64(-3.48), '10日跌幅%': np.float64(0.11), '连续下跌': np.False_, '量能比': np.float64(1.23), '放量杀跌': np.False_, '价格与60日线%': np.float64(-6.2), '跌破60日线': np.True_, 'RSI': np.float64(34.02), 'RSI超卖': np.False_, '恐慌评分': '2/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-3.48), '10日涨幅%': np.float64(0.11), '20日涨幅%': np.float64(-4.43), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-1.9), '偏离20日线%': np.float64(-2.41), '严重偏离均线': np.False_, '5日均量': 245825790, '20日均量': 239103803, '缩量上涨': np.False_, 'RSI': np.float64(34.02), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3140.03), '当前价格': np.float64(2977.56), '高点回撤%': np.float64(5.17), '强势股补跌': np.False_}, '判断逻辑': '趋势向下，冬藏观望', '置信度': 0.7}",0.7,2977.56,-2.02,298085356,-2.82,3.37,3.61,True,0.0,3.53
20221025,冬藏,"{'日期': '20221025', '收盘价': np.float64(2976.28), '涨跌幅%': np.float64(-0.04), '趋势向上': np.False_, '趋势向下': np.True_, '趋势震荡': False, '均线多头排列': np.False_, '均线空头排列': np.True_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.04), '大阴线': np.False_, '5日跌幅%': np.float64(-3.4), '10日跌幅%': np.float64(-0.12), '连续下跌': np.False_, '量能比': np.float64(1.05), '放量杀跌': np.False_, '价格与60日线%': np.float64(-6.11), '跌破60日线': np.True_, 'RSI': np.float64(39.13), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-3.4), '10日涨幅%': np.float64(-0.12), '20日涨幅%': np.float64(-4.68), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-1.27), '偏离20日线%': np.float64(-2.22), '严重偏离均线': np.False_, '5日均量': 252921138, '20日均量': 241552387, '缩量上涨': np.False_, 'RSI': np.float64(39.13), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3140.03), '当前价格': np.float64(2976.28), '高点回撤%': np.float64(5.21), '强势股补跌': np.False_}, '判断逻辑': '趋势向下，冬藏观望', '置信度': 0.7}",0.7,2976.28,-0.04,255554160,-0.24,2.96,3.79,True,0.0,3.53
20221026,冬藏,"{'日期': '20221026', '收盘价': np.float64(2999.5), '涨跌幅%': np.float64(0.78), '趋势向上': np.False_, '趋势向下': np.True_, '趋势震荡': False, '均线多头排列': np.False_, '均线空头排列': np.True_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(-0.78), '大阴线': np.False_, '5日跌幅%': np.float64(-1.47), '10日跌幅%': np.float64(-0.86), '连续下跌': np.False_, '量能比': np.float64(1.1), '放量杀跌': np.False_, '价格与60日线%': np.float64(-5.24), '跌破60日线': np.True_, 'RSI': np.float64(43.79), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-1.47), '10日涨幅%': np.float64(-0.86), '20日涨幅%': np.float64(-3.78), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.2), '偏离20日线%': np.float64(-1.26), '严重偏离均线': np.False_, '5日均量': 254905018, '20日均量': 243332969, '缩量上涨': np.False_, 'RSI': np.float64(43.79), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3129.82), '当前价格': np.float64(2999.5), '高点回撤%': np.float64(4.16), '强势股补跌': np.False_}, '判断逻辑': '趋势向下，冬藏观望', '置信度': 0.7}",0.7,2999.5,0.78,268689492,0.13,1.62,3.25,True,0.0,3.53
20221027,冬藏,"{'日期': '20221027', '收盘价': np.float64(2982.9), '涨跌幅%': np.float64(-0.55), '趋势向上': np.False_, '趋势向下': np.True_, '趋势震荡': False, '均线多头排列': np.False_, '均线空头排列': np.True_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(0.55), '大阴线': np.False_, '5日跌幅%': np.float64(-1.72), '10日跌幅%': np.float64(-1.11), '连续下跌': np.False_, '量能比': np.float64(1.07), '放量杀跌': np.False_, '价格与60日线%': np.float64(-5.62), '跌破60日线': np.True_, 'RSI': np.float64(43.82), 'RSI超卖': np.False_, '恐慌评分': '1/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-1.72), '10日涨幅%': np.float64(-1.11), '20日涨幅%': np.float64(-4.05), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-0.41), '偏离20日线%': np.float64(-1.61), '严重偏离均线': np.False_, '5日均量': 262463855, '20日均量': 245118818, '缩量上涨': np.False_, 'RSI': np.float64(43.82), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3125.68), '当前价格': np.float64(2982.9), '高点回撤%': np.float64(4.57), '强势股补跌': np.False_}, '判断逻辑': '趋势向下，冬藏观望', '置信度': 0.7}",0.7,2982.9,-0.55,265608254,0.5,1.78,3.57,True,0.0,3.0
20221028,冬藏,"{'日期': '20221028', '收盘价': np.float64(2915.93), '涨跌幅%': np.float64(-2.25), '趋势向上': np.False_, '趋势向下': np.True_, '趋势震荡': False, '均线多头排列': np.False_, '均线空头排列': np.True_, '恐慌信号': np.False_, '恐慌详情': {'单日跌幅%': np.float64(2.25), '大阴线': np.True_, '5日跌幅%': np.float64(-4.05), '10日跌幅%': np.float64(-5.08), '连续下跌': np.False_, '量能比': np.float64(1.17), '放量杀跌': np.False_, '价格与60日线%': np.float64(-7.56), '跌破60日线': np.True_, 'RSI': np.float64(41.74), 'RSI超卖': np.False_, '恐慌评分': '2/5', '恐慌确认': np.False_}, '高潮信号': np.False_, '高潮详情': {'5日涨幅%': np.float64(-4.05), '10日涨幅%': np.float64(-5.08), '20日涨幅%': np.float64(-5.58), '短期大涨': np.False_, '中期大涨': np.False_, '偏离5日线%': np.float64(-1.83), '偏离20日线%': np.float64(-3.54), '严重偏离均线': np.False_, '5日均量': 266638276, '20日均量': 247342197, '缩量上涨': np.False_, 'RSI': np.float64(41.74), 'RSI超买': np.False_, '高潮评分': '0/5', '高潮确认': np.False_}, '强势股补跌': np.False_, '补跌详情': {'前期高点': np.float64(3124.66), '当前价格': np.float64(2915.93), '高点回撤%': np.float64(6.68), '强势股补跌': np.False_}, '判断逻辑': '趋势向下，冬藏观望', '置信度': 0.7}",0.7,2915.93,-2.25,292531308,5.31,5.88,6.37,False,0.0,1.56
